country.value,latitude,longitude
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
Panama,8.559559,-81.1308434
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Kitts and Nevis,17.250512,-62.6725973
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Lucia,13.8250489,-60.975036
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
St. Vincent and the Grenadines,12.90447,-61.2765569
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
Trinidad and Tobago,10.7466905,-61.0840075
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Australia,-24.7761086,134.755
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Fiji,-18.1239696,179.0122737
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Kiribati,0.3448612,173.6641773
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Marshall Islands,8.230816999999998,167.7953223704529
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
Nauru,-0.5252306,166.9324426
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
New Zealand,-41.5000831,172.8344077
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Palau,42.5717989,2.9600905
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Papua New Guinea,-5.6816069,144.2489081
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Samoa,-13.7693895,-172.12005
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Solomon Islands,-8.7053941,159.1070693851845
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tonga,-19.9160819,-175.202642
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Tuvalu,-8.6405212,179.1582918181797
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Vanuatu,-16.5255069,168.1069154
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Argentina,-34.9964963,-64.9672817
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Bolivia,-17.0568696,-64.9912286
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Brazil,-10.3333333,-53.2
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Chile,-31.7613365,-71.3187697
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Colombia,4.099917,-72.9088133
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Ecuador,-1.3397668,-79.3666965
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Guyana,4.8417097,-58.6416891
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Paraguay,-23.3165935,-58.1693445
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Peru,-6.8699697,-75.0458515
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Suriname,4.1413025,-56.0771187
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
Uruguay,-32.8755548,-56.0201525
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
"Venezuela, RB",10.0736612,-69.35359440708659
